,Train_Loss,Val_Loss,Train_Acc,Val_Acc,Timings,Frames
0,0.4946786421446847,0.3365792483888208,78.99910634495085,85.8288770053476,0.4421580135822296,2.261634911687576
1,0.3657199696998068,0.3096541367112634,84.45040214477211,88.77005347593582,0.44179949164390564,2.2634702368693738
2,0.3360882453667042,0.2790427305162909,85.70151921358355,90.37433155080214,0.44261398911476135,2.259305002989228
3,0.2992899051407174,0.2649755694649436,87.93565683646112,90.9090909090909,0.4424639940261841,2.260070906336442
4,0.27185484748317046,0.3209726220783703,89.90169794459338,88.23529411764706,0.4410654902458191,2.2672370024747797
5,0.25883571408069805,0.20980951413113802,90.3485254691689,93.04812834224599,0.4675105059588397,2.1389893644187783
6,0.23155590638824614,0.2566746476499792,91.15281501340482,90.64171122994652,0.4428679943084717,2.258009187504004
7,0.23985553019487826,0.2678003578900016,92.13583556747096,91.97860962566845,0.44253700971603394,2.2596980095329826
8,0.2768890970953348,0.19363173388223598,90.5272564789991,93.58288770053476,0.4419555068016052,2.262671206965868
9,0.21178447150219967,0.19154210587873816,92.67202859696157,92.7807486631016,0.44221699237823486,2.2613332758246543
10,0.1709712596878183,0.16478994695898047,93.83378016085791,94.6524064171123,0.441602498292923,2.264479942630854
11,0.14506521863634828,0.16522395355816194,95.26362823949955,95.45454545454545,0.46564741487856265,2.1475476251936083
12,0.15747347151838956,0.17863849371193566,94.81680071492404,94.6524064171123,0.44120949506759644,2.2664970069304444
13,0.16884653944059394,0.19007553279718614,94.90616621983914,93.85026737967914,0.44296449422836304,2.2575172796681677
14,0.13948082712822668,0.13905991518242475,95.88918677390527,95.45454545454545,0.44176700711250305,2.2636366770262994
15,0.10206329089467071,0.12994629917616513,96.33601429848079,95.72192513368984,0.4416379928588867,2.2642979457601204
16,0.12530246032093975,0.12542685531677408,95.88918677390527,95.45454545454545,0.44283750653266907,2.258164643346956
17,0.11239777207108242,0.1299977138797867,96.33601429848079,95.98930481283422,0.466734215065285,2.1425470165287193
18,0.12398822601614945,0.13801207835661536,96.15728328865058,95.18716577540107,0.4424630105495453,2.260075929868094
19,0.09927941806834122,0.1127531491020784,97.1403038427167,96.2566844919786,0.4418570101261139,2.2631755909328723
20,0.07492729368302521,0.1389832958021266,97.94459338695263,95.72192513368984,0.4412109851837158,2.266489352216854
21,0.07369065201167979,0.12776727444507222,97.94459338695263,94.91978609625669,0.4412825107574463,2.2661219867597615
22,0.08538570464775964,0.13038206036715583,97.1403038427167,96.2566844919786,0.4425320029258728,2.259723575669864
23,0.07496807281796798,0.1132293316450986,97.67649687220732,95.98930481283422,0.4661783642239041,2.145101696568018
24,0.07310655372283048,0.1316652723493423,97.40840035746201,96.2566844919786,0.4420414865016937,2.2622311039490373
25,0.0619666566997367,0.11489421296565928,98.21268990169794,95.98930481283422,0.4402405023574829,2.2714856871301286
26,0.05980169218136755,0.11910668644994338,98.48078641644325,96.79144385026738,0.4422054886817932,2.261392102981314
27,0.044932763677313456,0.17266324696375088,99.10634495084898,94.6524064171123,0.4436275064945221,2.2541433643324997
28,0.058062769292826305,0.15393334945892906,98.21268990169794,94.38502673796792,0.4419029951095581,2.2629400820242838
29,0.07775708405139513,0.2066528979629119,98.12332439678285,94.38502673796792,0.46584178783275465,2.1466515587884905
