,Train_Loss,Val_Loss,Train_Acc,Val_Acc,Timings,Frames
0,1.3087916978716785,0.9543507318892237,49.1807755324959,66.58986175115207,0.11700449883937836,8.546679913332065
1,0.9294228954174556,0.8800902286982206,62.94374658656472,70.50691244239631,0.11652500182390213,8.581849254216236
2,0.8202958366279717,0.7446100044360359,69.14254505734571,75.57603686635944,0.11618500202894211,8.606962882790125
3,0.7271531967111522,0.8255666703123101,72.99290005461496,73.61751152073732,0.1163180023431778,8.597121510474869
4,0.6288504560810174,0.5837334252996929,77.14363735663572,82.14285714285714,0.11584500223398209,8.632223926071616
5,0.5216035460885401,0.5313279084895614,81.70398689240852,84.10138248847926,0.1165509968996048,8.579935192329451
6,0.4743854991241207,0.5830977221238448,83.5608956854178,81.68202764976958,0.11572299897670746,8.641324618637634
7,0.3869202891491854,0.49230067219053,87.41125068268705,84.7926267281106,0.11655750125646591,8.57945639894649
8,0.3629036453140036,0.5565728258152711,88.36701256144184,83.7557603686636,0.11613599956035614,8.610594508038808
9,0.29704533558052004,0.5411303454005774,90.41507373020208,84.90783410138249,0.11552750319242477,8.655947478881988
10,0.2596530309796398,0.4626042038064948,91.56198798470781,86.86635944700461,0.11633949726819992,8.595533103385161
11,0.2098052872864683,0.4739619117178675,93.99235390496996,86.52073732718894,0.115726999938488,8.641025867183343
12,0.14167829585459504,0.4647506590812437,95.8219552157291,86.05990783410138,0.11556749790906906,8.652951894717155
13,0.11866428353531253,0.5882443813134998,96.75040961223375,84.10138248847926,0.13351644410027397,7.489714145240241
14,0.14394875606679644,0.6642181348690789,95.8219552157291,83.52534562211981,0.11646349728107452,8.586381341327806
15,0.0893021377585808,0.44576198487512525,97.70617149098852,87.67281105990783,0.11649549752473831,8.584022741202043
16,0.0625055277936775,0.4305266824117454,98.60731840524303,88.94009216589862,0.11549650132656097,8.658270930411534
17,0.04712147681537969,0.4534543541856625,99.12616056799563,87.90322580645162,0.11559899896383286,8.650593940807976
18,0.041332791063218396,0.4674803093934114,99.1807755324959,88.36405529953917,0.11544100195169449,8.662433477651582
19,0.0799244629846838,0.6212693250948383,97.6788640087384,83.7557603686636,0.11622799932956696,8.60377882926883
20,0.06773535068315245,0.530685953006217,98.0611687602403,86.63594470046083,0.1161084994673729,8.612633912136685
21,0.03550092414111013,0.5111454469473681,99.23539049699617,87.55760368663594,0.11607100069522858,8.615416374549339
22,0.04712735869550944,0.5367011177924371,98.74385581649372,87.32718894009217,0.11621200293302536,8.604963125679147
23,0.02896920733402037,0.49605637836840843,99.59038776624796,88.36405529953917,0.11562199890613556,8.648873133665694
24,0.02584862007476198,0.5379637486305654,99.42654287274713,85.9447004608295,0.11630100011825562,8.598378337101087
25,0.02889580621802696,0.5244919831954664,99.37192790824686,87.67281105990783,0.11963599920272827,8.358688076031845
26,0.021163877914087456,0.5844272516908184,99.59038776624796,86.40552995391705,0.11551400274038315,8.65695912423269
