,Train_Loss,Val_Loss,Train_Acc,Val_Acc,Timings,Frames
0,0.5686250169811637,2.955875507620878,79.13634158175643,12.209302325581396,0.4901235103607178,2.0403020439970874
1,0.2565403139270202,0.18156881179920462,91.12081513828238,93.45930232558139,0.5480830073356628,1.8245411490883339
2,0.17122318008928147,0.20570166097130888,93.40126152353227,92.87790697674419,0.5483419895172119,1.8236794174388335
3,0.13275254251908064,0.1363144515212192,95.09946627850557,95.49418604651163,0.5461900234222412,1.8308646388931449
4,0.11882417126658586,0.21074201634456946,95.34206695778748,94.18604651162791,0.5480489730834961,1.8246544544617702
5,0.07871446655841778,0.09935925225185793,97.0402717127608,96.80232558139535,0.5463414788246155,1.8303570912305127
6,0.08348897081781279,0.12274526367180569,96.99175157690442,96.80232558139535,0.5498260259628296,1.8187571209435691
7,0.05742416336788122,0.08919232607234356,97.86511402231926,96.94767441860465,0.5458880066871643,1.8318775788255717
8,0.045660927513960434,0.07063046848769625,98.2532751091703,96.94767441860465,0.5474050045013428,1.826800982411455
9,0.04921926518116817,0.08522211911893168,97.96215429403202,97.09302325581395,0.5499470233917236,1.8183569643356476
10,0.025997471370251216,0.20191524979431008,99.12663755458516,95.05813953488372,0.5745566685994467,1.7404723583447816
11,0.028734392608068107,0.1109109430812126,99.22367782629792,97.96511627906976,0.4760715067386627,2.1005247863929513
12,0.09599093479736519,4.200788087623064,97.28287239204269,36.04651162790697,0.47698599100112915,2.096497630677025
13,0.053550924841912845,0.18379879638899205,98.15623483745755,94.18604651162791,0.4780454933643341,2.091851118524963
14,0.02840070902812306,0.1479843953667685,98.83551673944687,96.51162790697674,0.47824499011039734,2.090978516615849
15,0.024795177676836963,0.12848828923563624,99.17515769044154,96.65697674418605,0.4794504940509796,2.08572107528931
16,0.018338657436713444,0.1536142992283499,99.22367782629792,96.36627906976744,0.4782474935054779,2.090967571351309
17,0.009026083623477985,0.125145003269968,99.80591945657447,97.09302325581395,0.5478644967079163,1.8252688502520933
18,0.04790993151605158,0.32784993946552277,98.49587578845221,90.69767441860465,0.5468530058860779,1.828644972664415
